,date,open,high,low,close,volume,vwap,Date_Time
181,2013-09-05 02:47:03.381,1654.0,1655.75,1652.0,1655.5,21543.0,1654.0098407835492,2013-09-05 02:47:03.381
182,2013-09-05 03:41:13.591,1655.5,1656.5,1653.5,1654.25,21537.0,1654.8710474996517,2013-09-05 03:41:13.591
183,2013-09-05 04:13:43.283,1654.25,1654.25,1651.0,1652.75,21562.0,1652.3790464706428,2013-09-05 04:13:43.283
184,2013-09-05 05:24:39.607,1652.75,1653.0,1650.5,1653.0,21541.0,1651.7239102177243,2013-09-05 05:24:39.607
185,2013-09-05 06:31:30.237,1653.0,1654.5,1652.0,1652.75,21598.0,1653.3793638299842,2013-09-05 06:31:30.237
186,2013-09-05 07:32:17.110,1652.75,1654.5,1652.25,1653.75,21557.0,1653.3455374124414,2013-09-05 07:32:17.110
187,2013-09-05 07:52:21.238,1653.5,1656.0,1653.5,1654.0,21533.0,1654.9293642316445,2013-09-05 07:52:21.238
188,2013-09-05 08:14:30.680,1654.0,1654.75,1652.25,1653.75,21555.0,1653.5415332869404,2013-09-05 08:14:30.680
189,2013-09-05 08:30:01.065,1653.75,1654.5,1652.0,1652.75,21559.0,1653.0138689178534,2013-09-05 08:30:01.065
190,2013-09-05 08:31:42.100,1652.75,1653.0,1651.25,1652.25,21567.0,1651.996881810173,2013-09-05 08:31:42.100
191,2013-09-05 08:34:51.497,1652.25,1654.75,1651.75,1654.25,21536.0,1653.3755339895988,2013-09-05 08:34:51.497
192,2013-09-05 08:37:15.702,1654.25,1655.75,1654.0,1655.0,21557.0,1654.9887623509765,2013-09-05 08:37:15.702
193,2013-09-05 08:41:20.258,1655.0,1656.25,1654.75,1655.5,21529.0,1655.6215801941566,2013-09-05 08:41:20.258
194,2013-09-05 08:45:22.619,1655.5,1657.5,1654.75,1657.25,21511.0,1656.0019757333457,2013-09-05 08:45:22.619
195,2013-09-05 08:47:52.697,1657.25,1658.0,1657.0,1657.75,21502.0,1657.4868151799833,2013-09-05 08:47:52.697
196,2013-09-05 08:52:32.052,1657.75,1658.25,1656.5,1656.75,21513.0,1657.3555989401757,2013-09-05 08:52:32.052
197,2013-09-05 08:58:16.013,1656.75,1657.75,1656.5,1657.0,21505.0,1657.1553708439897,2013-09-05 08:58:16.013
198,2013-09-05 09:03:24.117,1657.0,1658.0,1656.5,1657.0,21497.0,1657.2784225705911,2013-09-05 09:03:24.117
199,2013-09-05 09:08:25.077,1657.0,1657.25,1655.25,1656.5,21529.0,1656.097821543035,2013-09-05 09:08:25.077
200,2013-09-05 09:15:18.955,1656.5,1657.25,1656.0,1657.25,21491.0,1656.6412219068447,2013-09-05 09:15:18.955
201,2013-09-05 09:23:38.750,1657.25,1657.75,1655.75,1656.0,21530.0,1656.9467138875987,2013-09-05 09:23:38.750
202,2013-09-05 09:31:47.817,1655.75,1657.25,1655.75,1656.25,21471.0,1656.6167155698383,2013-09-05 09:31:47.817
203,2013-09-05 09:34:15.648,1656.25,1656.25,1653.0,1653.0,21580.0,1654.5116774791475,2013-09-05 09:34:15.648
204,2013-09-05 09:38:41.908,1653.0,1654.5,1652.75,1654.0,21549.0,1653.7396166875494,2013-09-05 09:38:41.908
205,2013-09-05 09:43:27.168,1654.0,1654.75,1653.5,1654.75,21544.0,1654.2150482733011,2013-09-05 09:43:27.168
206,2013-09-05 09:49:25.783,1654.75,1655.0,1652.75,1653.75,21471.0,1653.9362628661916,2013-09-05 09:49:25.783
207,2013-09-05 09:54:57.463,1653.75,1655.75,1653.5,1655.5,21614.0,1654.9103011936709,2013-09-05 09:54:57.463
208,2013-09-05 09:59:51.463,1655.5,1655.5,1652.5,1653.0,21539.0,1654.122579971215,2013-09-05 09:59:51.463
209,2013-09-05 10:04:25.769,1653.0,1654.5,1652.75,1654.25,21557.0,1653.5373544556292,2013-09-05 10:04:25.769
210,2013-09-05 10:11:21.334,1654.25,1655.0,1652.75,1654.5,21552.0,1653.8868086488492,2013-09-05 10:11:21.334
211,2013-09-05 10:18:59.577,1654.5,1654.75,1654.0,1654.25,21542.0,1654.4420434500046,2013-09-05 10:18:59.577
