Date_Time,open,close,low,high,volume
2013-09-05 21:05:00,1649.75,1650.0,1649.5,1650.0,95
2013-09-05 21:10:00,1649.75,1649.5,1649.5,1649.75,169
2013-09-05 21:15:00,1649.5,1649.75,1649.5,1649.75,27
2013-09-05 21:20:00,1649.75,1650.0,1649.5,1650.0,128
2013-09-05 21:25:00,1650.0,1650.0,1649.75,1650.0,281
2013-09-05 21:30:00,1650.0,1650.0,1650.0,1650.25,117
2013-09-05 21:35:00,1650.25,1650.25,1650.0,1650.75,479
2013-09-05 21:40:00,1650.5,1650.5,1650.25,1650.5,110
2013-09-05 21:45:00,1650.5,1650.75,1650.5,1651.0,362
2013-09-05 21:50:00,1651.0,1650.75,1650.5,1651.0,214
2013-09-05 21:55:00,1651.0,1651.0,1651.0,1651.25,365
2013-09-05 22:00:00,1651.25,1651.5,1651.0,1651.5,409
2013-09-05 22:05:00,1651.5,1651.5,1651.25,1651.5,132
2013-09-05 22:10:00,1651.5,1651.5,1651.25,1651.5,106
2013-09-05 22:15:00,1651.25,1651.25,1651.0,1651.5,159
2013-09-05 22:20:00,1651.25,1651.25,1651.25,1651.5,60
2013-09-05 22:25:00,1651.25,1651.25,1651.25,1651.25,130
2013-09-05 22:30:00,1651.25,1651.5,1651.25,1651.75,493
2013-09-05 22:35:00,1651.5,1651.5,1651.25,1651.5,411
2013-09-05 22:40:00,1651.5,1651.5,1651.25,1651.5,191
2013-09-05 22:45:00,1651.5,1651.25,1651.25,1651.5,57
2013-09-05 22:50:00,1651.25,1651.25,1651.25,1651.5,106
2013-09-05 22:55:00,1651.25,1651.25,1651.25,1651.75,315
2013-09-05 23:00:00,1651.25,1651.5,1651.25,1651.75,289
2013-09-05 23:05:00,1651.5,1651.5,1651.25,1651.5,254
2013-09-05 23:10:00,1651.5,1652.0,1651.5,1652.25,1169
2013-09-05 23:15:00,1652.0,1652.0,1652.0,1652.25,36
2013-09-05 23:20:00,1652.0,1652.0,1651.75,1652.25,163
2013-09-05 23:25:00,1652.0,1652.0,1651.75,1652.75,1023
2013-09-05 23:30:00,1651.75,1652.0,1651.75,1652.0,281
2013-09-05 23:35:00,1652.0,1652.0,1651.75,1652.0,272
2013-09-05 23:40:00,1651.75,1652.0,1651.5,1652.25,409
2013-09-05 23:45:00,1652.0,1652.0,1652.0,1652.5,278
2013-09-05 23:50:00,1652.25,1652.25,1652.0,1652.5,273
2013-09-05 23:55:00,1652.0,1652.5,1652.0,1652.5,361
2013-09-06 00:00:00,1652.25,1652.25,1652.0,1652.5,319
2013-09-06 00:05:00,1652.25,1651.0,1650.75,1652.25,1348
2013-09-06 00:10:00,1650.75,1651.75,1650.75,1651.75,652
2013-09-06 00:15:00,1651.75,1652.0,1651.25,1652.0,354
2013-09-06 00:20:00,1652.0,1652.0,1651.75,1652.0,227
2013-09-06 00:25:00,1651.75,1652.0,1651.75,1652.0,163
2013-09-06 00:30:00,1652.0,1651.0,1650.75,1652.0,722
2013-09-06 00:35:00,1651.0,1650.75,1650.75,1651.0,341
2013-09-06 00:40:00,1650.75,1651.0,1650.75,1651.25,302
2013-09-06 00:45:00,1651.0,1651.5,1651.0,1651.75,205
2013-09-06 00:50:00,1651.5,1652.0,1651.5,1652.25,809
2013-09-06 00:55:00,1652.0,1651.75,1651.0,1652.0,952
2013-09-06 01:00:00,1652.0,1651.5,1651.0,1652.0,926
2013-09-06 01:05:00,1651.5,1652.0,1651.25,1652.0,984
2013-09-06 01:10:00,1652.0,1652.0,1652.0,1652.25,272
2013-09-06 01:15:00,1652.25,1652.5,1652.0,1652.5,290
2013-09-06 01:20:00,1652.25,1653.25,1652.25,1653.5,1035
2013-09-06 01:25:00,1653.25,1653.75,1653.0,1653.75,473
2013-09-06 01:30:00,1653.75,1653.75,1653.5,1654.0,657
2013-09-06 01:35:00,1653.75,1653.75,1653.25,1654.0,384
2013-09-06 01:40:00,1653.75,1653.75,1653.5,1654.0,304
2013-09-06 01:45:00,1653.75,1653.75,1653.5,1653.75,187
2013-09-06 01:50:00,1653.75,1653.75,1653.5,1654.0,343
2013-09-06 01:55:00,1653.5,1653.25,1653.0,1653.5,548
2013-09-06 02:00:00,1653.25,1654.25,1653.25,1654.5,2081
2013-09-06 02:05:00,1654.25,1654.75,1654.0,1655.5,3172
2013-09-06 02:10:00,1655.0,1655.0,1654.5,1655.5,2357
2013-09-06 02:15:00,1655.0,1654.75,1654.75,1655.75,2259
2013-09-06 02:20:00,1654.75,1654.5,1654.25,1655.0,1037
2013-09-06 02:25:00,1654.5,1653.5,1653.0,1654.5,2863
2013-09-06 02:30:00,1653.75,1654.25,1653.25,1654.25,1340
2013-09-06 02:35:00,1654.5,1653.5,1653.25,1654.5,2144
2013-09-06 02:40:00,1653.25,1653.5,1653.25,1654.0,1396
2013-09-06 02:45:00,1653.25,1653.0,1652.25,1653.25,3140
2013-09-06 02:50:00,1653.0,1652.75,1652.25,1653.0,2194
2013-09-06 02:55:00,1652.5,1653.0,1652.0,1653.0,1366
2013-09-06 03:00:00,1653.0,1653.0,1652.75,1653.5,1897
2013-09-06 03:05:00,1653.25,1653.0,1652.75,1653.5,1393
2013-09-06 03:10:00,1653.0,1653.0,1652.75,1653.25,860
2013-09-06 03:15:00,1652.75,1652.25,1652.25,1653.25,1073
2013-09-06 03:20:00,1652.5,1652.5,1652.0,1652.75,1207
2013-09-06 03:25:00,1652.25,1652.75,1652.25,1653.0,836
2013-09-06 03:30:00,1652.75,1653.25,1652.5,1653.5,1206
2013-09-06 03:35:00,1653.5,1653.25,1653.25,1654.25,1630
2013-09-06 03:40:00,1653.5,1653.0,1652.5,1653.75,1602
2013-09-06 03:45:00,1653.0,1653.0,1652.5,1653.25,1114
2013-09-06 03:50:00,1653.0,1652.75,1652.5,1653.0,556
2013-09-06 03:55:00,1652.75,1654.0,1652.75,1654.0,4242
2013-09-06 04:00:00,1654.0,1653.25,1653.25,1654.0,1249
2013-09-06 04:05:00,1653.25,1653.0,1653.0,1653.5,498
2013-09-06 04:10:00,1653.0,1653.25,1653.0,1653.75,879
2013-09-06 04:15:00,1653.25,1653.25,1653.0,1653.25,360
2013-09-06 04:20:00,1653.0,1653.0,1653.0,1653.25,993
2013-09-06 04:25:00,1653.25,1653.25,1653.0,1653.5,948
2013-09-06 04:30:00,1653.5,1653.5,1653.25,1653.5,837
2013-09-06 04:35:00,1653.5,1653.25,1653.0,1653.5,839
2013-09-06 04:40:00,1653.25,1652.75,1652.5,1653.25,1046
2013-09-06 04:45:00,1652.75,1653.25,1652.75,1653.5,1146
2013-09-06 04:50:00,1653.25,1652.25,1652.25,1653.25,1516
2013-09-06 04:55:00,1652.25,1652.25,1652.0,1652.75,868
2013-09-06 05:00:00,1652.25,1652.25,1652.0,1652.5,1232
2013-09-06 05:05:00,1652.25,1652.75,1652.0,1652.75,960
2013-09-06 05:10:00,1652.5,1652.75,1652.25,1652.75,508
2013-09-06 05:15:00,1652.5,1652.5,1652.25,1652.5,624
2013-09-06 05:20:00,1652.5,1652.5,1652.25,1652.5,857
2013-09-06 05:25:00,1652.25,1652.75,1652.25,1653.0,860
2013-09-06 05:30:00,1652.75,1652.5,1652.5,1652.75,173
2013-09-06 05:35:00,1652.5,1652.75,1652.5,1653.0,462
2013-09-06 05:40:00,1653.0,1652.75,1652.75,1653.25,707
2013-09-06 05:45:00,1653.0,1653.0,1652.75,1653.25,1952
2013-09-06 05:50:00,1653.0,1652.75,1652.75,1653.5,1061
2013-09-06 05:55:00,1653.0,1653.5,1652.75,1653.5,696
2013-09-06 06:00:00,1653.5,1653.5,1653.25,1653.75,1510
2013-09-06 06:05:00,1653.25,1653.5,1653.0,1653.5,891
2013-09-06 06:10:00,1653.5,1653.75,1653.5,1653.75,748
2013-09-06 06:15:00,1653.75,1654.75,1653.75,1654.75,3788
2013-09-06 06:20:00,1654.75,1654.75,1654.5,1655.25,2134
2013-09-06 06:25:00,1654.75,1654.5,1654.0,1654.75,1336
2013-09-06 06:30:00,1654.5,1655.5,1654.25,1656.0,4038
2013-09-06 06:35:00,1655.5,1655.75,1655.25,1655.75,2141
2013-09-06 06:40:00,1655.75,1655.5,1655.5,1656.0,1600
2013-09-06 06:45:00,1655.75,1656.0,1655.5,1656.5,2564
2013-09-06 06:50:00,1656.0,1655.25,1655.25,1656.0,2275
2013-09-06 06:55:00,1655.0,1656.25,1655.0,1656.5,5256
2013-09-06 07:00:00,1656.25,1657.5,1655.75,1657.75,5933
2013-09-06 07:05:00,1657.5,1659.0,1656.75,1659.25,9722
2013-09-06 07:10:00,1659.0,1658.5,1658.25,1659.25,5002
2013-09-06 07:15:00,1658.75,1658.5,1658.25,1659.0,4298
2013-09-06 07:20:00,1658.5,1659.25,1658.5,1659.5,5324
2013-09-06 07:25:00,1659.25,1659.25,1658.75,1659.75,6402
2013-09-06 07:30:00,1659.0,1661.75,1656.25,1663.5,62498
2013-09-06 07:35:00,1661.75,1659.25,1658.25,1662.25,31440
2013-09-06 07:40:00,1659.0,1659.25,1659.0,1660.75,13625
2013-09-06 07:45:00,1659.25,1660.25,1658.75,1661.25,10805
2013-09-06 07:50:00,1660.5,1662.25,1660.0,1662.75,17798
2013-09-06 07:55:00,1662.25,1662.5,1661.5,1662.75,11001
2013-09-06 08:00:00,1662.5,1661.0,1660.75,1662.75,9389
2013-09-06 08:05:00,1661.0,1660.25,1660.25,1661.5,4200
2013-09-06 08:10:00,1660.5,1660.0,1659.75,1660.75,6474
2013-09-06 08:15:00,1660.0,1659.5,1659.25,1660.5,9039
2013-09-06 08:20:00,1659.75,1660.5,1659.0,1660.75,7134
2013-09-06 08:25:00,1660.75,1659.5,1659.25,1660.75,6294
2013-09-06 08:30:00,1659.75,1658.25,1657.75,1660.5,39401
2013-09-06 08:35:00,1658.5,1658.5,1658.0,1661.0,42732
2013-09-06 08:40:00,1658.75,1652.25,1652.0,1658.75,102765
2013-09-06 08:45:00,1652.25,1645.0,1642.25,1652.5,160772
2013-09-06 08:50:00,1645.0,1647.75,1644.75,1648.25,88766
2013-09-06 08:55:00,1647.75,1645.5,1644.5,1647.75,55086
2013-09-06 09:00:00,1645.75,1640.75,1640.25,1646.25,80497
2013-09-06 09:05:00,1640.75,1643.25,1638.75,1644.75,87823
2013-09-06 09:10:00,1643.25,1644.5,1643.0,1646.75,57583
2013-09-06 09:15:00,1644.25,1648.0,1644.25,1648.25,53971
2013-09-06 09:20:00,1648.0,1648.0,1646.75,1648.75,33654
2013-09-06 09:25:00,1648.0,1648.75,1646.25,1649.5,37714
2013-09-06 09:30:00,1648.75,1649.0,1648.5,1650.25,36323
2013-09-06 09:35:00,1649.0,1649.5,1648.75,1650.5,20184
2013-09-06 09:40:00,1649.5,1652.25,1649.0,1652.75,39795
2013-09-06 09:45:00,1652.25,1655.0,1652.25,1655.5,60084
2013-09-06 09:50:00,1655.0,1653.75,1653.5,1655.25,28873
2013-09-06 09:55:00,1654.0,1657.0,1654.0,1657.25,38890
2013-09-06 10:00:00,1656.75,1658.5,1656.25,1659.0,38142
2013-09-06 10:05:00,1658.5,1658.25,1658.25,1660.25,41247
2013-09-06 10:10:00,1658.25,1658.75,1658.0,1659.75,27710
2013-09-06 10:15:00,1658.75,1657.5,1657.25,1659.75,31919
2013-09-06 10:20:00,1657.75,1657.5,1657.5,1658.5,24561
2013-09-06 10:25:00,1657.5,1658.75,1657.5,1659.0,17458
2013-09-06 10:30:00,1658.75,1658.75,1658.25,1659.75,21725
2013-09-06 10:35:00,1659.0,1659.5,1659.0,1660.5,30126
2013-09-06 10:40:00,1659.5,1659.0,1658.75,1660.5,23910
2013-09-06 10:45:00,1659.25,1658.75,1658.5,1659.25,11491
2013-09-06 10:50:00,1659.0,1658.5,1658.0,1659.25,12760
2013-09-06 10:55:00,1658.5,1659.75,1658.25,1659.75,10051
2013-09-06 11:00:00,1659.75,1660.0,1658.75,1660.25,13278
2013-09-06 11:05:00,1659.75,1659.25,1658.5,1660.0,12720
2013-09-06 11:10:00,1659.25,1659.75,1658.75,1659.75,11291
2013-09-06 11:15:00,1659.75,1660.25,1659.25,1660.5,8991
2013-09-06 11:20:00,1660.25,1659.25,1659.25,1660.5,11826
2013-09-06 11:25:00,1659.25,1659.5,1658.75,1660.0,8322
2013-09-06 11:30:00,1659.5,1659.0,1659.0,1659.5,5748
2013-09-06 11:35:00,1659.0,1658.0,1658.0,1659.25,10246
2013-09-06 11:40:00,1658.0,1657.0,1656.0,1658.25,23795
2013-09-06 11:45:00,1657.0,1657.0,1656.5,1657.75,9643
2013-09-06 11:50:00,1656.75,1657.0,1656.5,1657.25,6016
2013-09-06 11:55:00,1657.25,1657.75,1657.25,1658.0,8544
2013-09-06 12:00:00,1657.75,1658.5,1657.5,1658.75,11661
2013-09-06 12:05:00,1658.5,1659.25,1658.25,1659.75,15676
2013-09-06 12:10:00,1659.25,1659.25,1658.75,1659.75,4854
2013-09-06 12:15:00,1659.25,1659.25,1659.0,1659.75,6174
2013-09-06 12:20:00,1659.5,1660.0,1659.25,1660.75,13419
2013-09-06 12:25:00,1660.0,1659.75,1659.0,1660.0,7213
2013-09-06 12:30:00,1659.75,1660.0,1659.0,1660.0,7901
2013-09-06 12:35:00,1660.0,1659.75,1659.5,1660.5,7769
2013-09-06 12:40:00,1659.75,1660.75,1659.25,1660.75,6855
2013-09-06 12:45:00,1660.75,1661.25,1659.5,1661.5,16005
2013-09-06 12:50:00,1661.25,1662.5,1661.0,1663.25,34038
2013-09-06 12:55:00,1662.5,1662.5,1661.75,1662.75,9214
2013-09-06 13:00:00,1662.25,1663.0,1662.0,1663.25,17285
2013-09-06 13:05:00,1663.0,1663.5,1662.0,1664.0,18269
2013-09-06 13:10:00,1663.5,1661.75,1661.5,1663.5,13932
2013-09-06 13:15:00,1661.5,1661.75,1661.25,1662.25,10764
2013-09-06 13:20:00,1661.75,1661.5,1661.25,1662.0,5299
2013-09-06 13:25:00,1661.75,1662.25,1661.75,1662.5,7385
2013-09-06 13:30:00,1662.0,1662.0,1662.0,1662.75,8235
2013-09-06 13:35:00,1662.25,1662.5,1661.5,1663.25,8131
2013-09-06 13:40:00,1662.25,1661.5,1661.25,1662.5,12388
2013-09-06 13:45:00,1661.75,1661.25,1660.75,1661.75,10124
2013-09-06 13:50:00,1661.25,1662.25,1661.25,1662.5,9265
2013-09-06 13:55:00,1662.5,1660.25,1660.0,1662.5,13654
2013-09-06 14:00:00,1660.25,1660.75,1660.0,1661.0,12322
2013-09-06 14:05:00,1660.5,1657.5,1657.25,1661.5,31901
2013-09-06 14:10:00,1657.5,1657.0,1656.25,1659.0,33500
2013-09-06 14:15:00,1657.0,1657.5,1656.5,1658.75,27701
2013-09-06 14:20:00,1657.5,1658.5,1657.5,1659.5,22843
2013-09-06 14:25:00,1658.5,1658.5,1657.75,1658.75,11550
2013-09-06 14:30:00,1658.5,1658.0,1657.25,1658.75,9452
2013-09-06 14:35:00,1658.0,1657.0,1655.5,1658.0,23386
2013-09-06 14:40:00,1656.75,1657.25,1656.75,1658.5,15336
2013-09-06 14:45:00,1657.25,1655.5,1655.5,1657.5,19047
2013-09-06 14:50:00,1655.5,1655.5,1654.25,1655.75,27774
2013-09-06 14:55:00,1655.5,1653.25,1652.75,1656.25,60449
2013-09-06 15:00:00,1653.25,1653.0,1652.5,1654.5,70968
2013-09-06 15:05:00,1653.0,1654.0,1653.0,1654.0,9441
2013-09-06 15:10:00,1654.0,1653.5,1653.25,1654.25,9932
2013-09-06 15:15:00,1653.25,1654.5,1653.0,1654.75,10648
2013-09-06 15:30:00,1654.25,1654.25,1654.0,1654.5,2293
2013-09-06 15:35:00,1654.25,1654.25,1654.25,1654.5,738
2013-09-06 15:40:00,1654.5,1654.0,1653.75,1654.5,983
2013-09-06 15:45:00,1654.0,1654.0,1654.0,1654.25,173
2013-09-06 15:50:00,1653.75,1654.25,1653.75,1654.25,263
2013-09-06 15:55:00,1654.0,1654.25,1654.0,1654.5,332
2013-09-06 16:00:00,1654.25,1654.0,1653.75,1654.25,413
2013-09-06 16:05:00,1654.25,1654.25,1654.0,1654.25,50
2013-09-06 16:10:00,1654.0,1654.25,1654.0,1654.25,147
2013-09-06 16:15:00,1654.25,1654.0,1653.75,1654.5,446
2013-09-08 17:00:00,1652.0,1655.0,1652.0,1656.0,4470
2013-09-08 17:05:00,1655.25,1657.0,1655.0,1657.5,2022
2013-09-08 17:10:00,1657.0,1656.25,1656.0,1657.0,609
2013-09-08 17:15:00,1656.5,1656.75,1656.25,1657.0,369
2013-09-08 17:20:00,1656.5,1656.5,1656.5,1657.25,224
2013-09-08 17:25:00,1656.5,1656.25,1656.0,1656.5,152
2013-09-08 17:30:00,1656.5,1656.75,1656.25,1656.75,170
2013-09-08 17:35:00,1657.0,1656.75,1656.75,1658.0,1120
2013-09-08 17:40:00,1656.75,1656.5,1656.25,1657.0,471
2013-09-08 17:45:00,1656.5,1656.5,1656.25,1656.75,293
2013-09-08 17:50:00,1656.25,1656.25,1656.0,1656.5,118
2013-09-08 17:55:00,1656.25,1656.25,1656.0,1656.5,417
2013-09-08 18:00:00,1656.25,1656.25,1655.5,1656.25,274
2013-09-08 18:05:00,1656.25,1656.25,1656.0,1656.25,90
2013-09-08 18:10:00,1656.0,1656.5,1656.0,1656.5,127
2013-09-08 18:15:00,1656.25,1656.25,1656.25,1656.25,201
2013-09-08 18:20:00,1656.25,1656.25,1656.0,1656.25,163
2013-09-08 18:25:00,1656.25,1656.0,1656.0,1656.25,62
2013-09-08 18:30:00,1656.0,1655.75,1655.75,1656.0,86
2013-09-08 18:35:00,1656.0,1655.75,1655.5,1656.25,203
2013-09-08 18:40:00,1656.0,1656.25,1656.0,1656.25,171
2013-09-08 18:45:00,1656.0,1656.5,1656.0,1656.5,430
2013-09-08 18:50:00,1656.5,1656.75,1656.5,1657.0,337
2013-09-08 18:55:00,1656.75,1656.75,1656.5,1657.25,278
2013-09-08 19:00:00,1656.75,1656.5,1656.0,1657.0,593
2013-09-08 19:05:00,1656.5,1656.0,1656.0,1656.5,346
2013-09-08 19:10:00,1656.0,1656.25,1656.0,1656.5,213
2013-09-08 19:15:00,1656.5,1656.25,1656.0,1656.5,79
2013-09-08 19:20:00,1656.0,1655.75,1655.25,1656.0,779
2013-09-08 19:25:00,1655.75,1655.5,1655.25,1655.75,346
2013-09-08 19:30:00,1655.25,1655.0,1655.0,1655.75,295
2013-09-08 19:35:00,1655.0,1655.25,1654.75,1655.5,774
2013-09-08 19:40:00,1655.25,1655.25,1655.25,1655.75,347
2013-09-08 19:45:00,1655.25,1655.5,1655.25,1655.75,289
2013-09-08 19:50:00,1655.5,1655.25,1655.25,1655.75,330
2013-09-08 19:55:00,1655.5,1655.25,1655.25,1655.5,141
2013-09-08 20:00:00,1655.25,1655.75,1655.25,1656.5,940
2013-09-08 20:05:00,1655.75,1656.0,1655.75,1656.25,207
2013-09-08 20:10:00,1656.0,1655.5,1655.25,1656.0,190
2013-09-08 20:15:00,1655.5,1655.25,1655.0,1655.75,272
2013-09-08 20:20:00,1655.0,1655.25,1654.75,1655.5,251
2013-09-08 20:25:00,1655.25,1655.0,1655.0,1655.5,69
2013-09-08 20:30:00,1655.0,1655.25,1655.0,1656.25,450
2013-09-08 20:35:00,1655.25,1656.0,1655.25,1656.25,324
2013-09-08 20:40:00,1655.75,1655.5,1655.5,1656.0,106
2013-09-08 20:45:00,1655.5,1656.25,1655.5,1656.5,294
2013-09-08 20:50:00,1656.25,1656.5,1656.25,1656.75,461
2013-09-08 20:55:00,1656.25,1656.0,1656.0,1656.25,171
2013-09-08 21:00:00,1656.25,1655.75,1655.5,1656.25,451
2013-09-08 21:05:00,1655.5,1655.25,1655.25,1655.75,173
2013-09-08 21:10:00,1655.25,1655.0,1654.75,1655.25,387
2013-09-08 21:15:00,1655.0,1655.75,1655.0,1656.0,507
2013-09-08 21:20:00,1655.75,1656.0,1655.75,1656.0,373
2013-09-08 21:25:00,1656.0,1656.25,1655.75,1656.25,114
2013-09-08 21:30:00,1656.0,1656.25,1655.75,1656.25,174
2013-09-08 21:35:00,1656.25,1656.25,1656.0,1656.5,114
2013-09-08 21:40:00,1656.0,1656.25,1656.0,1656.25,28
2013-09-08 21:45:00,1656.0,1656.5,1656.0,1656.5,244
2013-09-08 21:50:00,1656.5,1656.25,1656.25,1656.5,143
2013-09-08 21:55:00,1656.5,1656.5,1656.25,1656.75,95
2013-09-08 22:00:00,1656.5,1656.75,1656.5,1656.75,170
2013-09-08 22:05:00,1656.75,1657.75,1656.5,1657.75,907
2013-09-08 22:10:00,1657.75,1657.75,1657.5,1658.0,338
2013-09-08 22:15:00,1657.75,1657.75,1657.75,1658.0,191
2013-09-08 22:20:00,1657.75,1657.75,1657.5,1658.0,178
2013-09-08 22:25:00,1657.75,1658.5,1657.5,1658.75,1053
2013-09-08 22:30:00,1658.5,1658.5,1658.0,1659.0,950
2013-09-08 22:35:00,1658.5,1659.0,1658.5,1659.0,443
2013-09-08 22:40:00,1659.0,1658.25,1658.25,1659.25,699
2013-09-08 22:45:00,1658.25,1658.5,1658.0,1658.5,216
2013-09-08 22:50:00,1658.5,1658.25,1658.0,1658.5,162
2013-09-08 22:55:00,1658.0,1657.75,1657.75,1658.25,307
2013-09-08 23:00:00,1658.0,1658.0,1657.75,1658.0,112
2013-09-08 23:05:00,1658.25,1658.0,1658.0,1658.25,86
2013-09-08 23:10:00,1658.25,1657.75,1657.75,1658.25,72
2013-09-08 23:15:00,1657.75,1658.25,1657.75,1658.25,33
2013-09-08 23:20:00,1658.25,1658.0,1658.0,1658.25,72
2013-09-08 23:25:00,1658.0,1658.25,1658.0,1658.25,222
2013-09-08 23:30:00,1658.25,1658.0,1658.0,1658.25,20
2013-09-08 23:35:00,1658.0,1658.25,1658.0,1658.25,22
2013-09-08 23:40:00,1658.25,1658.25,1658.0,1658.25,69
2013-09-08 23:45:00,1658.25,1658.25,1658.0,1658.25,9
2013-09-08 23:50:00,1658.25,1657.75,1657.5,1658.25,215
2013-09-08 23:55:00,1657.75,1657.75,1657.75,1658.0,99
2013-09-09 00:00:00,1658.0,1657.75,1657.75,1658.0,76
2013-09-09 00:05:00,1657.5,1658.25,1657.5,1658.25,230
2013-09-09 00:10:00,1658.25,1657.75,1657.75,1658.25,198
2013-09-09 00:15:00,1657.75,1658.25,1657.75,1658.25,85
2013-09-09 00:20:00,1658.25,1658.25,1658.0,1658.25,96
2013-09-09 00:25:00,1658.25,1658.0,1658.0,1658.25,253
2013-09-09 00:30:00,1658.0,1658.0,1658.0,1658.25,94
2013-09-09 00:35:00,1658.0,1657.75,1657.75,1658.0,120
2013-09-09 00:40:00,1657.75,1657.5,1657.25,1657.75,244
2013-09-09 00:45:00,1657.25,1657.5,1657.25,1657.5,182
2013-09-09 00:50:00,1657.5,1657.75,1657.5,1657.75,312
2013-09-09 00:55:00,1657.5,1657.75,1657.5,1658.0,167
2013-09-09 01:00:00,1657.75,1658.75,1657.75,1659.0,1584
2013-09-09 01:05:00,1658.5,1658.75,1658.5,1659.0,467
2013-09-09 01:10:00,1658.75,1658.75,1658.5,1658.75,398
2013-09-09 01:15:00,1658.5,1658.25,1658.25,1658.75,413
2013-09-09 01:20:00,1658.25,1658.75,1658.25,1658.75,150
2013-09-09 01:25:00,1658.75,1658.75,1658.5,1659.0,573
2013-09-09 01:30:00,1659.0,1659.0,1658.75,1659.25,326
2013-09-09 01:35:00,1659.0,1659.25,1658.75,1659.25,845
2013-09-09 01:40:00,1659.25,1659.0,1659.0,1659.25,239
2013-09-09 01:45:00,1659.0,1658.75,1658.75,1659.0,232
2013-09-09 01:50:00,1658.5,1658.0,1657.75,1658.5,844
2013-09-09 01:55:00,1658.0,1658.5,1658.0,1658.5,405
2013-09-09 02:00:00,1658.5,1657.25,1657.25,1659.0,2065
2013-09-09 02:05:00,1657.5,1657.0,1657.0,1658.25,1466
2013-09-09 02:10:00,1657.0,1657.75,1656.75,1657.75,2786
2013-09-09 02:15:00,1657.75,1657.25,1657.25,1657.75,1447
2013-09-09 02:20:00,1657.25,1657.75,1657.25,1658.75,2264
2013-09-09 02:25:00,1657.75,1658.25,1657.5,1658.5,726
2013-09-09 02:30:00,1658.5,1658.25,1657.25,1658.5,1155
2013-09-09 02:35:00,1658.25,1657.25,1657.25,1658.75,1254
2013-09-09 02:40:00,1657.25,1657.0,1656.5,1657.25,2377
2013-09-09 02:45:00,1657.0,1657.0,1656.75,1657.5,1319
2013-09-09 02:50:00,1657.25,1657.75,1657.0,1658.0,1461
2013-09-09 02:55:00,1658.0,1658.0,1657.75,1658.5,1374
2013-09-09 03:00:00,1658.0,1658.5,1657.75,1658.5,903
2013-09-09 03:05:00,1658.5,1659.0,1658.25,1659.0,1470
2013-09-09 03:10:00,1658.75,1659.5,1658.0,1659.5,2244
2013-09-09 03:15:00,1659.5,1658.75,1658.5,1659.75,2259
2013-09-09 03:20:00,1659.0,1659.25,1658.5,1659.5,1307
2013-09-09 03:25:00,1659.0,1659.0,1658.5,1659.5,1356
2013-09-09 03:30:00,1659.0,1659.0,1658.5,1659.0,614
2013-09-09 03:35:00,1659.0,1658.75,1658.5,1659.0,718
2013-09-09 03:40:00,1658.5,1658.5,1658.25,1658.75,1005
2013-09-09 03:45:00,1658.5,1658.25,1658.0,1658.5,1010
2013-09-09 03:50:00,1658.5,1657.75,1657.5,1658.5,1003
2013-09-09 03:55:00,1657.5,1658.75,1657.25,1658.75,1710
2013-09-09 04:00:00,1658.75,1658.5,1658.25,1659.5,3698
2013-09-09 04:05:00,1658.5,1657.5,1657.25,1658.75,1794
2013-09-09 04:10:00,1657.5,1657.75,1657.5,1658.5,1594
2013-09-09 04:15:00,1657.75,1658.0,1657.5,1658.0,835
2013-09-09 04:20:00,1658.0,1657.75,1657.5,1658.0,925
2013-09-09 04:25:00,1657.75,1657.25,1657.25,1658.25,1662
2013-09-09 04:30:00,1657.5,1657.25,1657.0,1657.75,1224
2013-09-09 04:35:00,1657.25,1657.75,1657.25,1657.75,642
2013-09-09 04:40:00,1657.5,1657.0,1656.75,1657.75,1097
2013-09-09 04:45:00,1656.75,1657.0,1656.5,1657.25,2071
2013-09-09 04:50:00,1657.0,1657.0,1656.75,1657.25,972
2013-09-09 04:55:00,1657.0,1656.75,1656.5,1657.0,698
2013-09-09 05:00:00,1656.5,1656.75,1656.5,1657.0,227
2013-09-09 05:05:00,1656.75,1656.75,1656.75,1657.25,1002
2013-09-09 05:10:00,1657.0,1656.75,1656.75,1657.25,688
2013-09-09 05:15:00,1656.75,1657.0,1656.75,1657.5,1136
2013-09-09 05:20:00,1657.0,1657.5,1656.75,1657.5,562
2013-09-09 05:25:00,1657.5,1657.75,1657.5,1657.75,1173
2013-09-09 05:30:00,1657.75,1658.25,1657.75,1658.5,1141
2013-09-09 05:35:00,1658.25,1658.0,1658.0,1659.0,2360
2013-09-09 05:40:00,1658.0,1658.0,1657.5,1658.5,1246
2013-09-09 05:45:00,1658.0,1658.0,1657.5,1658.25,1538
2013-09-09 05:50:00,1658.0,1658.0,1658.0,1658.5,688
2013-09-09 05:55:00,1658.0,1657.25,1657.25,1658.25,723
2013-09-09 06:00:00,1657.25,1656.5,1656.0,1657.25,3646
2013-09-09 06:05:00,1656.5,1656.5,1656.25,1656.75,1251
2013-09-09 06:10:00,1656.5,1657.25,1656.5,1657.5,1693
2013-09-09 06:15:00,1657.0,1657.25,1656.75,1657.5,1517
2013-09-09 06:20:00,1657.25,1657.5,1657.25,1658.0,1703
2013-09-09 06:25:00,1657.75,1658.25,1657.5,1658.25,1608
2013-09-09 06:30:00,1658.25,1657.75,1657.75,1658.5,771
2013-09-09 06:35:00,1658.0,1657.5,1657.0,1658.0,2488
2013-09-09 06:40:00,1657.5,1657.5,1657.25,1657.75,1152
